4946.0;10;0;4213;10.575865;3.5999999999999996
4949.0;22;7;3481;10.322342;5.4
4957.0;16;4;4494;11.337242;4.319999999999999
4969.0;9;0;4194;10.311463;3.2399999999999998
4974.0;13;4;4308;10.339773;3.9599999999999995
4984.0;13;1;4279;11.110992;4.319999999999999
5002.0;2;26;519;10.839272;9.600000000000003
5008.0;16;5;3951;10.205193;7.560000000000002
5010.0;12;0;4050;10.786469;4.319999999999999
5031.0;1;25;332;9.71424;10.400000000000004
5055.0;21;1;161;9.220821;8.800000000000002
5059.0;25;17;358;9.01441;9.600000000000003
5080.0;23;1;157;9.7838125;9.600000000000003
5080.0;1;21;712;8.953906;8.800000000000002
5112.0;27;3;380;10.588149;9.600000000000003
5121.0;2;22;603;9.039836;9.600000000000003
5131.0;26;5;3;9.706145;9.200000000000003
5139.0;2;21;547;8.78331;9.200000000000003
5147.0;0;24;3;9.44176;9.600000000000003
5158.0;3;23;923;8.9189415;8.000000000000002
5176.0;20;11;0;9.137357;6.000000000000001
5192.0;22;1;988;9.022975;8.400000000000002
5217.0;4;21;1080;8.027198;11.600000000000005
5244.0;23;4;44;9.290444;10.800000000000004
5254.0;21;5;178;7.8259573;10.400000000000004
5276.0;31;5;40;11.132625;10.400000000000004
5279.0;3;23;729;8.967974;8.000000000000002
5299.0;28;5;27;9.9898405;10.000000000000004
5302.0;0;24;42;10.57581;9.600000000000003
5333.0;26;0;319;11.28745;10.400000000000004
5347.0;24;2;23;9.227599;8.800000000000002
5350.0;23;0;20;9.973618;9.200000000000003
5370.0;1;21;1430;8.710342;8.000000000000002
5392.0;31;23;472;9.404631;10.400000000000004
5408.0;17;28;38;10.002298;14.000000000000007
5413.0;22;21;336;9.009989;6.000000000000001
5451.0;18;27;54;9.493754;5.2
5456.0;6;11;27;7.5375013;3.5999999999999996
5458.0;24;4;4;9.261345;12.000000000000005
5483.0;4;24;1119;8.829387;10.400000000000004
5505.0;23;3;111;8.899537;9.600000000000003
5507.0;2;22;750;9.002685;8.000000000000002
5520.0;20;0;1285;8.555144;12.000000000000005
5546.0;21;3;34;9.097788;7.200000000000002
5572.0;14;4;44;8.668938;3.9999999999999996
5576.0;21;5;172;7.8173685;6.400000000000001
5580.0;10;16;39;8.023228;10.400000000000004
5596.0;1;20;1398;8.418782;8.400000000000002
5609.0;4;27;471;9.805215;9.200000000000003
5615.0;19;1;216;8.734324;7.200000000000002
5623.0;1;4;18;8.567829;2.0
5637.0;20;1;123;8.804508;7.600000000000002
5645.0;0;20;259;8.776242;8.000000000000002
5651.0;20;0;238;9.405044;8.000000000000002
5680.0;11;19;32;8.518718;8.000000000000002
5691.0;23;2;153;9.453601;8.400000000000002
5697.0;22;0;1347;9.215325;8.800000000000002
5721.0;16;4;47;8.799065;4.8
5728.0;19;4;50;8.882879;10.000000000000004
5737.0;19;20;250;8.760611;7.600000000000002
5755.0;25;18;397;9.209828;2.8
5762.0;25;18;398;9.2314625;2.8
5763.0;1;22;700;9.247247;9.200000000000003
5790.0;3;19;32;8.286357;12.000000000000005
5811.0;26;18;357;8.666162;8.000000000000002
5812.0;2;20;1;7.738801;12.000000000000005
5836.0;16;17;193;8.318292;2.8
5846.0;19;0;209;9.040161;10.800000000000004
5862.0;24;0;53;9.828254;9.600000000000003
5881.0;21;1;184;9.273101;8.800000000000002
5905.0;15;13;192;7.5010395;6.400000000000001
5906.0;23;4;44;9.290444;7.600000000000002
5939.0;21;3;176;8.54237;8.000000000000002
5951.0;24;4;330;9.28006;8.000000000000002
5960.0;0;19;231;8.291078;7.600000000000002
5970.0;22;2;110;8.992247;12.000000000000005
5992.0;20;1;242;9.063836;7.600000000000002
6000.0;23;24;234;8.657035;6.000000000000001
6018.0;9;12;3;8.714676;6.000000000000001
6025.0;25;3;55;9.220277;11.200000000000005
6038.0;1;18;783;8.252094;6.800000000000002
6056.0;16;29;53;9.53709;5.2
6062.0;20;0;89;9.003387;12.000000000000005
6089.0;26;3;108;10.086594;9.200000000000003
6106.0;26;4;25;10.122078;8.800000000000002
6107.0;20;33;69;9.589365;5.2
6113.0;2;22;667;9.130152;8.000000000000002
6148.0;17;29;36;10.407595;8.800000000000002
6167.0;26;4;306;9.457588;10.400000000000004
6188.0;19;1;22;8.328487;12.000000000000005
6190.0;15;26;39;9.946102;6.000000000000001
6214.0;25;5;17;10.800095;8.000000000000002
6236.0;13;22;35;9.466575;10.000000000000004
6251.0;21;1;19;8.266626;12.000000000000005
6254.0;11;20;28;9.26976;3.5999999999999996
6279.0;1;21;390;9.214018;8.800000000000002
6302.0;14;22;48;8.792679;8.000000000000002
6305.0;4;24;897;9.021672;8.000000000000002
6308.0;18;1;193;7.9983;10.800000000000004
6339.0;7;13;11;8.384645;7.200000000000002
6351.0;22;0;231;9.593601;8.800000000000002
6357.0;27;1;57;10.340364;10.400000000000004
6377.0;4;24;490;9.219099;8.000000000000002
6382.0;15;23;35;8.450165;3.1999999999999997
6384.0;22;1;180;9.328091;8.400000000000002
6410.0;3;24;44;10.00901;8.400000000000002
6422.0;24;5;16;10.007982;7.600000000000002
6430.0;21;0;15;10.492996;9.200000000000003
6450.0;15;24;63;8.464884;3.5999999999999996
6459.0;22;3;26;9.125923;10.000000000000004
6478.0;26;6;62;9.859089;8.000000000000002
6490.0;19;28;57;9.882217;3.5999999999999996
6508.0;4;22;558;8.639284;8.000000000000002
6510.0;10;21;40;8.240487;8.400000000000002
6513.0;4;21;22;8.309828;6.800000000000002
6553.0;13;22;27;9.355764;6.800000000000002
6566.0;35;22;520;8.602781;7.600000000000002
6568.0;33;18;1191;8.274607;10.000000000000004
6586.0;2;18;283;8.115408;6.400000000000001
6602.0;1;14;745;7.176867;5.2
6605.0;9;17;18;8.941641;7.200000000000002
6627.0;3;23;475;9.22483;8.000000000000002
6638.0;27;4;98;9.955799;9.200000000000003
6654.0;2;21;309;8.728695;9.200000000000003
6658.0;30;9;51;9.647049;8.400000000000002
6680.0;20;0;242;8.917051;8.000000000000002
6682.0;3;22;1;12.999855;7.600000000000002
6696.0;21;2;170;8.69088;7.600000000000002
6720.0;14;22;35;8.788906;3.1999999999999997
6724.0;22;2;434;8.752369;8.000000000000002
6736.0;29;6;31;9.789227;9.200000000000003
6751.0;4;27;192;8.828369;9.200000000000003
6755.0;1;19;421;8.660503;11.200000000000005
6776.0;17;28;51;9.767403;8.400000000000002
6780.0;17;27;45;10.118397;3.9999999999999996
6810.0;4;26;40;10.607092;9.600000000000003
6811.0;11;33;58;9.809799;8.800000000000002
6813.0;33;20;136;8.819899;9.200000000000003
6832.0;1;20;410;8.93564;7.600000000000002
6840.0;4;27;3;13.767267;9.200000000000003
6852.0;1;13;814;6.869982;5.6000000000000005
6866.0;4;24;20;9.022129;8.000000000000002
6869.0;20;5;1239;7.6945634;6.000000000000001
6899.0;10;22;30;8.825512;7.200000000000002
6905.0;27;7;19;9.784344;9.600000000000003
6910.0;20;2;155;8.389963;8.800000000000002
6937.0;14;22;41;9.19272;4.8
6954.0;3;18;41;8.078318;10.800000000000004
6964.0;4;25;39;10.306808;8.400000000000002
6967.0;9;20;23;7.522774;8.400000000000002
6987.0;3;25;41;10.481285;11.200000000000005
6990.0;4;22;621;8.608725;8.000000000000002
6996.0;3;17;1;9.584034;9.600000000000003
7015.0;4;23;342;8.68829;7.600000000000002
7019.0;2;19;260;8.172899;7.600000000000002
7023.0;17;16;8;8.740572;6.000000000000001
7059.0;17;0;132;7.857786;6.800000000000002
7060.0;24;5;1338;8.612703;7.600000000000002
7067.0;25;4;0;8.799911;8.400000000000002
7080.0;11;12;9;9.026427;2.8
7095.0;19;4;1262;7.913641;6.000000000000001
7102.0;5;20;3;8.029933;6.000000000000001
7103.0;17;0;1224;8.043682;6.800000000000002
7132.0;18;1;70;7.9278708;6.800000000000002
7143.0;22;6;1284;8.123936;6.400000000000001
7152.0;8;18;7;8.498142;3.9999999999999996
7159.0;27;1;38;10.094111;11.200000000000005
7186.0;3;32;44;11.73272;11.600000000000005
7204.0;25;1;47;9.766219;12.000000000000005
7212.0;7;14;27;7.3237667;7.600000000000002
7236.0;29;10;113;8.515271;7.600000000000002
7239.0;17;1;130;7.590726;6.400000000000001
7262.0;27;6;79;9.141819;8.400000000000002
7266.0;6;13;17;7.575984;2.8
7293.0;2;19;29;8.922789;10.800000000000004
7298.0;8;19;6;8.079715;5.2
7315.0;25;3;42;9.803889;8.800000000000002
7320.0;1;20;471;8.843027;7.600000000000002
7347.0;26;4;50;9.456481;9.600000000000003
7356.0;21;3;1347;8.496881;7.200000000000002
7366.0;22;0;0;13.206332;8.800000000000002
7367.0;0;18;408;8.443968;7.200000000000002
7373.0;0;15;843;7.6016035;6.000000000000001
7393.0;2;24;525;9.601542;8.800000000000002
7398.0;0;23;528;9.84851;9.200000000000003
7422.0;27;0;51;10.628502;10.800000000000004
7440.0;21;2;239;8.28529;7.600000000000002
7444.0;25;1;93;9.997254;9.600000000000003
7471.0;20;23;5;9.005256;3.5999999999999996
7475.0;25;1;0;13.298657;10.400000000000004
7506.0;23;29;9;10.199925;2.4
7507.0;6;26;56;8.912235;11.200000000000005
7512.0;22;2;24;9.291414;13.600000000000007
7532.0;3;24;0;10.168422;8.400000000000002
7538.0;6;29;6;8.869816;9.200000000000003
7551.0;0;17;606;8.302559;6.800000000000002
7564.0;2;24;40;10.260747;8.800000000000002
7570.0;3;17;470;7.528283;10.400000000000004
7573.0;1;20;449;8.798706;7.600000000000002
7601.0;1;26;513;10.294959;10.000000000000004
7624.0;30;8;49;9.032324;8.800000000000002
7635.0;8;27;4;8.835728;7.600000000000002
7661.0;7;21;482;7.2714157;9.600000000000003
7666.0;22;4;1206;8.154355;7.200000000000002
7692.0;3;20;850;8.2239895;6.800000000000002
7695.0;31;4;52;10.821578;10.800000000000004
7711.0;0;17;558;8.345493;6.800000000000002
7714.0;31;11;120;8.807198;8.000000000000002
7735.0;3;22;54;8.932303;7.600000000000002
7745.0;25;4;248;8.869665;9.200000000000003
7756.0;20;0;293;8.670502;8.000000000000002
7770.0;0;21;380;9.094582;9.200000000000003
7778.0;2;20;434;8.561495;7.200000000000002
7798.0;31;1;33;11.904387;12.000000000000005
7802.0;2;20;261;7.926903;11.200000000000005
7820.0;1;20;969;8.639764;7.600000000000002
7821.0;22;3;1376;8.690077;7.600000000000002
7826.0;4;22;347;8.428017;7.200000000000002
7867.0;21;2;33;9.081802;9.200000000000003
7870.0;23;2;35;9.795388;10.000000000000004
7873.0;24;3;95;9.234029;8.400000000000002
7889.0;1;18;409;8.26235;7.600000000000002
7892.0;0;17;450;8.255834;6.800000000000002
7908.0;6;21;382;7.598588;6.000000000000001
7935.0;21;1;50;8.678186;8.000000000000002
7940.0;25;1;45;9.766601;9.600000000000003
7945.0;0;35;3;12.744262;14.000000000000007
7988.0;13;15;151;7.44466;6.400000000000001
7996.0;33;17;135;8.860772;6.400000000000001
8006.0;12;15;143;7.4544992;10.800000000000004
8018.0;4;20;407;7.9858646;6.400000000000001
8026.0;2;18;1146;8.147736;6.400000000000001
8041.0;25;1;32;9.995177;10.400000000000004
8046.0;18;14;13;8.034987;3.1999999999999997
8050.0;2;22;197;8.706977;8.000000000000002
8070.0;3;27;15;10.250966;9.600000000000003
8084.0;18;0;1496;8.466087;7.200000000000002
8095.0;23;3;25;10.213425;8.000000000000002
8110.0;3;18;4;8.348446;8.400000000000002
8118.0;24;2;29;10.157122;8.800000000000002
8120.0;2;23;64;9.577459;8.400000000000002
8152.0;15;20;208;8.0631275;6.800000000000002
8153.0;16;1;26;8.434894;6.000000000000001
8160.0;27;6;110;8.91582;8.400000000000002
8174.0;2;20;813;8.693437;7.200000000000002
8180.0;2;25;23;10.143611;9.200000000000003
8185.0;0;23;28;9.588174;9.200000000000003
8191.0;0;15;416;7.613867;6.000000000000001
8214.0;3;22;28;8.792437;11.600000000000005
8224.0;19;1;303;8.4038;7.200000000000002
8232.0;22;5;29;8.810952;6.800000000000002
8265.0;3;21;3;9.650245;9.600000000000003
8277.0;33;5;28;10.989557;11.200000000000005
8287.0;20;3;30;8.769665;9.200000000000003
8318.0;12;15;158;7.868866;5.2
8324.0;4;21;90;8.013075;6.800000000000002
8326.0;18;1;11;8.842129;7.600000000000002
8364.0;21;2;196;8.511449;9.200000000000003
8373.0;28;9;37;8.912048;7.600000000000002
8379.0;25;3;27;10.940351;10.400000000000004
8398.0;1;17;1244;7.8265476;6.400000000000001
8415.0;21;4;184;7.883816;7.600000000000002
8417.0;1;17;296;7.921688;6.400000000000001
8419.0;31;9;206;9.194489;8.800000000000002
8440.0;3;19;804;8.177363;6.400000000000001
8442.0;4;23;54;9.4337225;7.600000000000002
8474.0;28;1;1;13.33523;10.800000000000004
8484.0;20;2;22;9.915197;8.800000000000002
8488.0;25;6;28;8.467038;7.600000000000002
8506.0;2;16;30;7.84422;5.6000000000000005
8510.0;7;24;839;8.110799;6.800000000000002
8517.0;22;3;41;9.279448;7.600000000000002
8530.0;2;18;833;8.172398;6.400000000000001
8537.0;5;21;1089;8.133644;9.600000000000003
8543.0;3;18;31;8.6298;8.400000000000002
8548.0;1;16;26;7.7509804;6.000000000000001
8568.0;14;13;7;9.808835;6.000000000000001
8573.0;1;28;55;11.395573;10.800000000000004
8590.0;5;30;78;10.860658;14.000000000000007
8592.0;7;22;42;7.4554586;6.000000000000001
8645.0;27;3;120;10.240522;9.600000000000003
8649.0;21;7;64;7.4089746;7.200000000000002
8652.0;9;34;347;9.407411;10.000000000000004
8673.0;11;18;23;7.828211;2.8
8682.0;1;14;1069;7.1030464;5.2
8700.0;8;7;6;7.7042303;5.2
8707.0;1;23;109;9.12802;8.800000000000002
8731.0;1;22;24;9.0180435;8.400000000000002
8731.0;27;2;3;12.144464;11.600000000000005
8741.0;19;1;1616;8.59656;8.000000000000002
8764.0;1;19;316;8.470033;8.000000000000002
8782.0;24;1;23;10.252053;10.000000000000004
8787.0;35;16;139;9.120852;7.600000000000002
8808.0;23;4;55;8.492549;7.600000000000002
8819.0;2;16;35;7.769534;11.200000000000005
8829.0;25;5;1849;9.092339;8.000000000000002
8836.0;19;18;12;7.8841066;2.8
8852.0;1;19;377;8.526424;8.000000000000002
8854.0;2;33;17;10.617103;12.400000000000006
8857.0;1;19;298;8.449425;7.200000000000002
8877.0;4;21;249;8.395484;6.800000000000002
8896.0;17;22;238;8.099662;8.400000000000002
8902.0;2;19;16;8.229583;8.400000000000002
8905.0;21;4;16;7.9480104;10.000000000000004
8921.0;2;17;1034;7.918086;6.000000000000001
8940.0;13;23;26;8.305441;8.000000000000002
8953.0;5;20;33;8.331322;6.000000000000001
8956.0;29;0;33;12.699916;11.600000000000005
8961.0;2;19;725;8.429733;6.800000000000002
8980.0;1;17;199;7.836132;6.400000000000001
8988.0;4;23;279;9.05567;11.600000000000005
9013.0;16;1;100;7.3297644;6.000000000000001
9018.0;11;10;6;8.496324;7.600000000000002
9048.0;6;21;875;7.5768805;10.800000000000004
9053.0;25;5;16;8.477943;8.800000000000002
9076.0;21;3;1731;8.32171;7.200000000000002
9079.0;3;18;65;7.7068276;6.000000000000001
9084.0;4;34;42;12.661409;12.000000000000005
9111.0;17;1;6378;7.211593;5.760000000000001
9126.0;23;6;314;8.221722;6.800000000000002
9129.0;11;16;6;8.000773;2.0
9133.0;27;2;48;10.193731;10.000000000000004
9149.0;1;18;611;8.055199;6.800000000000002
9158.0;15;0;13;9.405124;6.000000000000001
9161.0;3;20;48;8.599875;9.200000000000003
9166.0;0;15;563;7.35744;6.000000000000001
9202.0;5;29;26;9.438892;9.600000000000003
9211.0;20;3;27;8.231402;9.200000000000003
9216.0;26;4;24;9.955491;12.000000000000005
9249.0;24;3;61;8.927368;8.400000000000002
9261.0;18;0;15;8.963054;9.600000000000003
9278.0;10;27;327;8.19531;6.800000000000002
9279.0;31;21;435;8.095692;12.000000000000005
9284.0;1;21;80;8.788716;8.000000000000002
9304.0;8;23;276;7.9229236;6.000000000000001
9305.0;1;19;238;8.248379;9.600000000000003
9338.0;24;4;187;8.653717;11.200000000000005
9353.0;5;21;303;7.6272063;11.200000000000005
9378.0;20;5;6746;7.1894584;5.4
9387.0;24;1;381;9.918772;9.200000000000003
9402.0;27;17;0;9.009257;3.9999999999999996
9404.0;10;14;148;7.430788;4.8
9429.0;2;17;2;9.903224;7.600000000000002
9436.0;3;16;2;7.8424406;11.600000000000005
9462.0;3;21;270;8.7229805;11.200000000000005
9462.0;28;10;382;8.88156;11.200000000000005
9477.0;29;19;423;8.179096;3.9999999999999996
9493.0;12;15;175;7.6650724;6.800000000000002
9505.0;31;21;902;7.826574;3.9999999999999996
9515.0;2;20;179;8.209072;7.200000000000002
9521.0;21;0;125;9.156017;8.400000000000002
9536.0;4;19;35;8.366698;10.000000000000004
9546.0;2;23;26;9.678905;8.400000000000002
9559.0;21;4;7378;7.6320233;7.560000000000002
9567.0;1;21;32;8.790414;11.200000000000005
9585.0;15;18;180;7.850959;3.5999999999999996
9595.0;3;16;23;7.9647326;9.200000000000003
9607.0;1;20;276;8.549818;7.600000000000002
9614.0;23;0;78;9.744935;13.200000000000006
9624.0;1;25;28;10.167021;10.400000000000004
9653.0;17;23;241;8.012301;3.9999999999999996
9658.0;23;3;20;9.911204;10.400000000000004
9659.0;24;5;279;8.697295;7.600000000000002
9682.0;2;27;18;10.913278;10.000000000000004
9700.0;2;21;416;8.55848;9.200000000000003
9711.0;7;27;310;9.460358;8.000000000000002
9719.0;13;16;141;7.270882;10.800000000000004
9765.0;24;4;139;8.584042;8.000000000000002
9768.0;4;19;52;8.252315;10.800000000000004
9768.0;22;2;136;8.939694;13.600000000000007
9797.0;2;27;64;10.579891;10.000000000000004
9806.0;19;26;293;8.040619;2.8
9807.0;16;22;227;7.9846573;5.6000000000000005
9826.0;3;27;121;9.670416;9.600000000000003
9832.0;6;24;293;9.02922;7.200000000000002
9847.0;21;4;1506;7.8958216;6.800000000000002
9853.0;3;19;46;8.374143;6.400000000000001
9875.0;5;20;643;7.60098;6.000000000000001
9880.0;29;6;149;9.385292;9.200000000000003
9880.0;5;19;28;7.7420883;9.600000000000003
9908.0;1;26;27;10.705253;10.000000000000004
9908.0;2;26;68;10.240838;9.600000000000003
9923.0;28;10;286;8.306984;7.200000000000002
9931.0;2;21;493;8.752207;7.600000000000002
9951.0;4;18;52;7.9716334;5.6000000000000005
9952.0;4;19;366;7.460394;9.200000000000003
9955.0;22;1;176;9.263084;9.200000000000003
9974.0;5;21;263;8.47589;6.400000000000001
9975.0;3;21;251;8.916589;7.200000000000002
9996.0;2;20;460;8.435267;7.200000000000002
9996.0;4;19;995;7.78635;6.000000000000001
10000.0;22;1;337;8.881627;8.400000000000002
10043.0;3;21;721;8.33983;9.600000000000003
10050.0;3;18;450;7.747182;10.800000000000004
10062.0;34;8;27;9.2710705;10.400000000000004
10073.0;2;21;294;9.024779;7.600000000000002
10086.0;26;11;303;8.146119;6.000000000000001
10097.0;1;15;904;7.259957;5.6000000000000005
10115.0;23;6;31;8.484924;6.800000000000002
10126.0;10;11;6;9.563271;6.800000000000002
10128.0;20;6;242;7.3416653;8.000000000000002
10147.0;2;17;287;7.5907936;6.000000000000001
10169.0;29;6;78;9.846832;9.200000000000003
10174.0;0;19;387;8.451279;10.000000000000004
10175.0;24;1;52;9.808815;9.200000000000003
10196.0;2;20;238;8.528114;7.200000000000002
10204.0;4;27;80;10.234723;9.200000000000003
10213.0;21;6;28;8.198504;8.400000000000002
10233.0;0;15;358;7.379208;10.800000000000004
10241.0;23;3;29;9.900434;8.000000000000002
10255.0;22;4;78;8.272091;7.200000000000002
10272.0;19;1;41;8.128096;7.200000000000002
10295.0;19;0;201;8.3463955;7.600000000000002
10298.0;25;5;27;9.160471;12.000000000000005
10321.0;11;21;26;8.297258;7.200000000000002
10327.0;10;17;31;7.786594;2.8
10328.0;6;27;61;9.6919;10.000000000000004
10342.0;3;19;1149;7.8502054;6.400000000000001
10396.0;20;4;24;8.44503;9.600000000000003
10398.0;9;14;48;7.313032;9.200000000000003
10404.0;20;1;115;8.826336;12.400000000000006
